NPI,Ind_PAC_ID,Provider Last Name,Provider First Name,Provider Middle Name,suff,Procedure_Category,Count,Percentile,Profile_Display_Indicator
1881663292,3274675855,CRUTCHER,JAMES,P,JR.,Hip replacement,82,88.0,Y
1881663292,3274675855,CRUTCHER,JAMES,P,JR.,Knee replacement,123,88.0,Y
1881670727,6507819521,THOMPSON,WILLIAM,A,III,Mastectomy,16,66.0,Y
1881673549,3173569555,ALETO,THOMAS,JOSEPH,JR.,Hip replacement,60,81.0,Y
1881673549,3173569555,ALETO,THOMAS,JOSEPH,JR.,Knee replacement,275,99.0,Y
1881676047,244140689,SMITH,MARK,DOUGLAS,II,Colonoscopy,72,46.0,Y
1881676047,244140689,SMITH,MARK,DOUGLAS,II,Hernia repair (minimally invasive),12,65.0,Y
1881678589,6305905506,BOURGEOIS,ROLAND,J,JR.,Coronary angioplasty and stenting,11,23.0,Y
1881687192,9739081795,STEPANIC,GEORGE,CAJETAN,JR.,Hip replacement,28,62.0,Y
1881687192,9739081795,STEPANIC,GEORGE,CAJETAN,JR.,Knee replacement,42,58.0,Y
1881696136,4789653783,GILLEN,JOHN,A,II,Hip replacement,26,61.0,Y
1881696136,4789653783,GILLEN,JOHN,A,II,Knee replacement,77,76.0,Y
1881698876,4486555679,GARCIA,PETER,M,JR.,Knee replacement,21,40.0,Y
1881709095,8729148564,HOWORTH,GRAHAM,L,JR.,Knee replacement,14,33.0,Y
1881735215,9537341797,O'DANIEL,JOSEPH,A,JR.,Hip replacement,40,71.0,Y
1881735215,9537341797,O'DANIEL,JOSEPH,A,JR.,Knee replacement,84,79.0,Y
1881768430,143401257,PLZAK,LOUIS,FRANK,III,Prostate resection,26,68.0,Y
1881770915,749290237,HERNANDEZ,RAYMOND,H,III,Cataract surgery,75,50.0,Y
1881774206,7911969035,MAYER,PETER,LEE,I,Spinal fusion,85,92.0,Y
1881792463,3971675117,WOOLDRIDGE,JAMES,B,JR.,Hernia repair – groin (open),11,79.0,Y
1881792463,3971675117,WOOLDRIDGE,JAMES,B,JR.,Hernia repair (minimally invasive),17,76.0,Y
1881798056,8729151253,KONG,THOMAS,Q.,JR.,Coronary angioplasty and stenting,23,40.0,Y
1881828390,4082769807,HELLER,CHARLES,K,III,Hernia repair – groin (open),20,92.0,Y
1881828390,4082769807,HELLER,CHARLES,K,III,Hernia repair (minimally invasive),20,80.0,Y
1881828390,4082769807,HELLER,CHARLES,K,III,Mastectomy,12,58.0,Y
1881898666,749244069,HELMER,RICHARD,E,IV,Coronary artery bypass graft (CABG),45,68.0,Y
1881987014,9032356605,BALLARD,BARRY,D,JR.,Hernia repair (minimally invasive),13,67.0,Y
1881998490,1254571359,HELTSLEY,JAMES,R,JR.,Hip replacement,22,57.0,Y
1881998490,1254571359,HELTSLEY,JAMES,R,JR.,Knee replacement,66,72.0,Y
1891013637,8820394174,LOBRANO,CHARLES,MARION,III,Hip replacement,89,90.0,Y
1891013637,8820394174,LOBRANO,CHARLES,MARION,III,Knee replacement,112,86.0,Y
1891704474,5799785713,GILLIAM,FRANCIS,ROOSEVELT,III,Pacemaker insertion or repair,25,73.0,Y
1891707766,5799979944,IMATANI,JAMES,H,JR.,Hernia repair (minimally invasive),11,62.0,Y
1891707766,5799979944,IMATANI,JAMES,H,JR.,Mastectomy,17,67.0,Y
1891715835,4587663836,GUERRERO,RICHARD,A,JR.,Hernia repair (minimally invasive),13,67.0,Y
1891745261,9335292606,STARK,MALCOLM,T,JR.,Colonoscopy,144,63.0,Y
1891760500,8325038672,COOLEY,REX,D,JR.,Hip replacement,49,76.0,Y
1891760500,8325038672,COOLEY,REX,D,JR.,Knee replacement,97,83.0,Y
1891770194,244239523,PELL,RICHARD,F,IV,Knee replacement,18,37.0,Y
1891776068,1759399892,SANDERCOCK,DONALD,M,II,Hip replacement,32,66.0,Y
1891776068,1759399892,SANDERCOCK,DONALD,M,II,Knee replacement,27,46.0,Y
1891784237,8527046796,HAHN,MICHAEL,R,II,Spinal fusion,124,97.0,Y
1891792602,8628104551,GARRARD,CLIFFORD,L,III,Spinal fusion,25,61.0,Y
1891795977,6002813946,BOWLING,JACK,W,JR.,Hip replacement,150,98.0,Y
1891795977,6002813946,BOWLING,JACK,W,JR.,Knee replacement,266,99.0,Y
1891880613,5698844405,BELL,WILLIAM,H,III,Colonoscopy,141,62.0,Y
1891880613,5698844405,BELL,WILLIAM,H,III,Hernia repair – groin (open),21,92.0,Y
1891910790,9335396753,BOWMAN,KARL,F,JR.,Knee replacement,36,53.0,Y
1902005598,7810087343,MCCLUSKY,DAVID,A,III,Hernia repair (minimally invasive),14,70.0,Y
1902101702,3678722964,GUDGER,GARLAND,KIETH,JR.,Hip replacement,85,89.0,Y
1902101702,3678722964,GUDGER,GARLAND,KIETH,JR.,Knee replacement,233,98.0,Y
1902292683,9133502917,YANKEY,GEORGE,SIPA ADJAH,JR.,Coronary angioplasty and stenting,12,25.0,Y
1902330699,9133494941,KOENIG,SCOTT,JAMISON,JR.,Hip replacement,61,82.0,Y
1902330699,9133494941,KOENIG,SCOTT,JAMISON,JR.,Knee replacement,102,84.0,Y
1902811300,1355345158,NIPPER,ELLIOTT,BRANSCOME,SR.,Hip replacement,51,77.0,Y
1902811300,1355345158,NIPPER,ELLIOTT,BRANSCOME,SR.,Knee replacement,99,83.0,Y
1902836455,8820012586,BORDELON,JAMES,L,JR.,Colonoscopy,109,55.0,Y
1902842008,1052202702,COOK,ALLAN,O,JR.,Pacemaker insertion or repair,41,80.0,Y
1902860380,4082743950,NELSON,ROBERT,T,JR.,Prostate resection,29,73.0,Y
1902867070,7719080837,NOONAN,ROBERT,F,JR.,Colonoscopy,28,31.0,Y
1902867328,5294647459,PAYNE,WILLIAM,K,III,Knee replacement,21,40.0,Y
1902873979,5890775688,HERZOG,WILLIAM,R,JR.,Coronary angioplasty and stenting,17,32.0,Y
1902875727,3577692854,GENECZKO,JOHN,T,JR.,Colonoscopy,29,31.0,Y
1902879455,1759282874,MAPLE,JOHN,T,II,Colonoscopy,12,23.0,Y
1902894199,648324319,BENTLEY,JAMES,A,JR.,Cataract surgery,14,35.0,Y
1902898562,2365432028,FOULKS,CARL,A,JR.,Colonoscopy,184,72.0,Y
1902942006,5395848162,SMITH,MACY,CURTIS,JR.,Pacemaker insertion or repair,27,74.0,Y
1902968746,5496741977,HAYNES,BOYD,W,III,Hip replacement,75,86.0,Y
1902968746,5496741977,HAYNES,BOYD,W,III,Knee replacement,102,84.0,Y
1902979008,2365430295,ECKFORD,JOHN,F,II,Hernia repair – groin (open),39,98.0,Y
1902979008,2365430295,ECKFORD,JOHN,F,II,Hernia repair (minimally invasive),24,85.0,Y
1902993496,3577475847,BILIK,ALFRED,J,JR.,Prostate resection,48,90.0,Y
1902998040,7517002991,JEFFREYS,KIRK,R,III,Cataract surgery,618,88.0,Y
1912058520,6901972793,HARRIS,WILLIAM,J,III,Coronary artery bypass graft (CABG),52,75.0,Y
1912106279,9234376310,HABERLIN,WILLIAM,J,II,Colonoscopy,13,23.0,Y
1912117250,9032203260,KLEINPETER,KENNETH,P,JR.,Hernia repair (minimally invasive),14,70.0,Y
1912167180,6204057276,FOWLER,DONALD,E,III,Knee replacement,20,39.0,Y
1912170119,9830213834,APPEL,JAMES,Z,II,Mastectomy,37,85.0,Y
1912190430,4789771114,SANDERS,ENOCH,M,JR.,Hernia repair – groin (open),20,92.0,Y
1912240516,1456580299,MILLS,JAMES,TYLER,JR.,Prostate resection,26,68.0,Y
1912908823,6709930944,FIFER,JOHN,S,JR.,Hip replacement,15,48.0,Y
1912908823,6709930944,FIFER,JOHN,S,JR.,Knee replacement,21,40.0,Y
1912914201,8022069533,FRAME,RONALD,DAVID,II,Cataract surgery,228,66.0,Y
1912943945,9931278389,HAYS,JAMES,CLAY,JR.,Coronary angioplasty and stenting,29,48.0,Y
1912967712,3577609395,THOMASON,ROBERT,B,III,Spinal fusion,63,85.0,Y
1912967977,648247601,IACOVONE,FRANK,MICHELLE,JR.,Coronary angioplasty and stenting,18,33.0,Y
1912972191,1254323710,MITCHELL,JOHN,C,II,Colonoscopy,71,45.0,Y
1912984972,4183650666,DENBY,DONALD,J,JR.,Colonoscopy,184,72.0,Y
1922021856,345239208,ELISCO,ANTHONY,J,III,Prostate resection,55,93.0,Y
1922026269,9335168954,SIGMON,RICHARD,LEE,JR.,Colonoscopy,169,69.0,Y
1922035864,9931178027,SHEARS,LARRY,LYNN,II,Coronary artery bypass graft (CABG),112,97.0,Y
1922037597,8820981632,GREEN,ERIC,W,JR.,Knee replacement,85,79.0,Y
1922045137,9234175738,BOYD,JOSEPH,J,JR.,Coronary angioplasty and stenting,195,99.0,Y
1922048040,7416048525,OUTMAN,JAMES,EVERETTE,III,Prostate resection,43,87.0,Y
1922050368,7719963354,ZORN,GEORGE,L,III,Coronary artery bypass graft (CABG),19,36.0,Y
1922052588,5092774711,LANCIANO,RALPH,C,JR.,Cataract surgery,269,70.0,Y
1922053016,1850303579,WAGGONER,JOHN,W,III,Coronary angioplasty and stenting,42,63.0,Y
1922055003,345277273,HOSTIN,RICHARD,A,JR.,Spinal fusion,70,88.0,Y
1922077460,9830127737,BOYKIN,WILLIAM,H,JR.,Prostate resection,24,65.0,Y
1922086347,4688655442,LANE,RICHARD,GARY,II,Cataract surgery,28,41.0,Y
1922087071,1759308430,GWINN,NELSON,SMITH,III,Coronary angioplasty and stenting,28,47.0,Y
1922091297,3274660188,HAGAN,JOHN,CHARLES,III,Cataract surgery,21,39.0,Y
1922095827,3375618622,DURNFORD,ROBERT,K,III,Colonoscopy,358,92.0,Y
1922099340,5597842047,LAW,MELVIN,D,JR.,Spinal fusion,49,79.0,Y
1922110766,3274542865,JORDAN,WILLIAM,J,JR.,Cataract surgery,876,94.0,Y
1922179522,1153233119,COOPER,ROY,EDWARD,JR.,Hip replacement,28,62.0,Y
1922179522,1153233119,COOPER,ROY,EDWARD,JR.,Knee replacement,51,63.0,Y
1922188580,8527022003,DALESSANDRO,DAVID,A,JR.,Coronary artery bypass graft (CABG),63,84.0,Y
1922245737,3577789841,LEVY,BENJAMIN,H,III,Colonoscopy,129,60.0,Y
1922298488,5597838466,MURRAY,LEWIS,V,IV,Cataract surgery,589,87.0,Y
1922312388,3072799451,HOLIFIELD,DAVID,M,JR.,Cataract surgery,13,35.0,Y
1922413889,7719288349,BURNS,JACK,C.,II,Mastectomy,15,64.0,Y
1932100542,3072562479,COX,JAMES,W,JR.,Pacemaker insertion or repair,46,82.0,Y
1932102647,5698755676,PENNINGTON,JOSEPH,C,III,Pacemaker insertion or repair,59,86.0,Y
1932106978,5395842678,DELAHOUSSAYE,ARTHUR,J,IV,Cataract surgery,195,63.0,Y
1932129418,1850434036,COWELL,VERNON,L,JR.,Hernia repair (minimally invasive),13,67.0,Y
1932141827,9436118494,BROWN,WILLIAM,R,JR.,Spinal fusion,95,94.0,Y
1932163565,7113998071,WILDES,DANIEL,E,JR.,Coronary angioplasty and stenting,22,39.0,Y
1932163565,7113998071,WILDES,DANIEL,E,JR.,Pacemaker insertion or repair,12,64.0,Y
1932164209,1052359890,BROWN,THOMAS,WALTER,III,Hip replacement,11,42.0,Y
1932164209,1052359890,BROWN,THOMAS,WALTER,III,Knee replacement,35,53.0,Y
1932167087,4880879683,JENKINS,GEORGE,ALEXANDER,III,Colonoscopy,242,81.0,Y
1932172855,7517024722,SCOTT,FREMONT,L,JR.,Knee replacement,19,38.0,Y
1932177953,2567576697,AKERS,RICHARD,E,JR.,Cataract surgery,600,87.0,Y
1932188224,840394169,BIGGS,THOMAS,W,II,Cataract surgery,419,80.0,Y
1932198249,648220715,GREEN,ROBERT,M,JR.,Mastectomy,13,60.0,Y
1932300571,6800968330,DOTSON,JIMMIE,L,JR.,Coronary angioplasty and stenting,15,29.0,Y
1932301678,2769555069,DORBISH,RONALD,J,JR.,Spinal fusion,113,96.0,Y
1932302338,840461471,MYERS,THOMAS,G,III,Hip replacement,121,95.0,Y
1932302338,840461471,MYERS,THOMAS,G,III,Knee replacement,112,86.0,Y
1932398161,547575623,DIMELING,GEORGE,MCCLELLAN,IV,Coronary artery bypass graft (CABG),45,68.0,Y
1932444940,1153684899,MAGLIONE,THEODORE,J,III,Pacemaker insertion or repair,31,76.0,Y
1932491180,3870733132,WALDROP,LARRY,DALE,II,Knee replacement,24,43.0,Y
1932519410,7416205711,SZELES,ALEXANDER,R,II,Cataract surgery,64,48.0,Y
1942200431,6406768837,MORRISON,SIDNEY,E,III,Colonoscopy,45,37.0,Y
1942206727,2163453432,WOLF,ERICH,W,II,Spinal fusion,74,89.0,Y
1942208749,244233195,WALPER,JOHN,J,JR.,Knee replacement,13,32.0,Y
1942210554,3971646605,RIVARD,ARTHUR,K,JR.,Cataract surgery,434,81.0,Y
1942228598,2062309966,GARZA,PETER,A,JR.,Colonoscopy,24,29.0,Y
1942228598,2062309966,GARZA,PETER,A,JR.,Hernia repair – groin (open),11,79.0,Y
1942237326,1557357605,MADDUX,JAMES,T,JR.,Coronary angioplasty and stenting,93,91.0,Y
1942237326,1557357605,MADDUX,JAMES,T,JR.,Pacemaker insertion or repair,14,66.0,Y
1942238340,8325057896,MOSELEY,THOMAS,H,JR.,Cataract surgery,115,54.0,Y
1942240205,6406853019,ROHAN,MICHAEL,XAVIER,JR.,Spinal fusion,39,72.0,Y
1942288725,2466475256,ENNIX,COYNESS,L,JR.,Coronary artery bypass graft (CABG),18,35.0,Y
1942294723,5890784086,SILIQUINI,JOHN,J,JR.,Cataract surgery,371,77.0,Y
1942308473,2466426663,PETTIT,WILLIAM,A,III,Cataract surgery,402,79.0,Y
1942322821,7719070127,WILLIAMS,VICTOR,G,II,Spinal fusion,23,59.0,Y
1942402904,8729172697,BUCKLAND,GOLDEN,T,III,Cataract surgery,550,86.0,Y
1942452123,8729137831,SIMMONS,JOHN,F,JR.,Colonoscopy,41,36.0,Y
1942590393,7315188075,NASSIF,GEORGE,J,JR.,Colonoscopy,67,44.0,Y
1942591839,1153637764,WALTON,OTIS,BENNETT,IV,Cataract surgery,255,68.0,Y
1942706973,2062758121,DALONZO,JOSEPH,A,JR.,Hip replacement,22,57.0,Y
1942706973,2062758121,DALONZO,JOSEPH,A,JR.,Knee replacement,43,58.0,Y
1942833397,1355769027,ABELL,THOMAS,G,III,Cataract surgery,71,49.0,Y
1952302523,3678469780,BOWDEN,FRANK,WILLIAM,III,Cataract surgery,243,67.0,Y
1952304685,9830187293,STEPHENS,DONALD,CHARLES,III,Cataract surgery,58,47.0,Y
1952306284,6709778442,BLACKBURN,JAMES,HOWELL,II,Mastectomy,15,64.0,Y
1952307209,2365428802,VANN,VINCENT,RAUL,JR.,Cataract surgery,32,42.0,Y
1952308421,4880728153,YOUNG,WILLIAM,M,JR.,Prostate resection,14,43.0,Y
1952317364,8820095623,PITTS,JAMES,RANDALL,SR.,Cataract surgery,197,63.0,Y
1952326159,1456316454,FLEMING,JAMES,E,JR.,Spinal fusion,60,84.0,Y
1952338055,2466583661,MCQUIGG,A.,CLARK,III,Cataract surgery,34,42.0,Y
1952339913,5294911459,HEALY,WILLIAM,A.,III,Hip replacement,11,42.0,Y
1952339913,5294911459,HEALY,WILLIAM,A.,III,Knee replacement,27,46.0,Y
1952340408,2365542818,KING,ROBERT,T,III,Cataract surgery,24,40.0,Y
1952341216,8527064526,HENDRICKS,CLIFFORD,A.,III,Cataract surgery,357,76.0,Y
1952344541,3870677990,CALIFF,JAMES,C.HRISTOPHER,JR.,Spinal fusion,12,47.0,Y
1952362667,6406041391,SCONZO,FRANK,T,JR.,Colonoscopy,61,43.0,Y
1952371338,1557336500,LIS,EDWARD,J,JR.,Hip replacement,42,72.0,Y
1952371338,1557336500,LIS,EDWARD,J,JR.,Knee replacement,59,68.0,Y
1952372138,7012072994,WORTHINGTON,WARD,CURTIS,III,Spinal fusion,22,58.0,Y
1952372567,4880750793,WIGGINS,HORACE,L,JR.,Hernia repair – groin (open),14,85.0,Y
1952381303,6406855535,BROWN,EDWARD,CHARLES,III,Hip replacement,57,80.0,Y
1952381303,6406855535,BROWN,EDWARD,CHARLES,III,Knee replacement,84,79.0,Y
1952384018,4486656089,POWELL,EUGENE,NEAL,JR.,Knee replacement,19,38.0,Y
1952389728,6800925272,GILBAUGH,JAMES,HERBERT,III,Prostate resection,18,52.0,Y
1952396376,2062498017,WATSON,ROBERT,A,III,Coronary angioplasty and stenting,23,40.0,Y
1952396541,5294915211,CRENSHAW,JAMES,H,JR.,Coronary angioplasty and stenting,28,47.0,Y
1952397630,5496738908,HARRIS,WILLIAM,O,III,Coronary angioplasty and stenting,35,56.0,Y
1952402430,6709040553,HALL,WESLEY,W,JR.,Mastectomy,15,64.0,Y
1952403685,6608775549,LANCIONE,RAYMOND,R,JR.,Cataract surgery,64,48.0,Y
1952409344,9931090867,WASHABAUGH,EDWARD,P,III,Spinal fusion,12,47.0,Y
1952509820,1951460385,LEE,JAMES,MCCARCUM,JR.,Hip replacement,21,56.0,Y
1952544876,3678799251,KOSTIUK,THEODORE,ANTHONY,IV,Spinal fusion,47,78.0,Y
1952627853,4981994548,THOMPSON,EARL,VAN HORN,IV,Colonoscopy,37,35.0,Y
1952728917,9638403439,PALMER,PAUL,EDWIN,III,Hernia repair (minimally invasive),15,72.0,Y
1952744153,9133422702,RICHARDSON,CRIT,TAYLOR,JR.,Colonoscopy,327,90.0,Y
1952797656,1355653973,QUIMBY,DONALD,L,JR.,Coronary angioplasty and stenting,19,35.0,Y
1952863714,1850627779,BARNES,DAVID,L,JR.,Cataract surgery,14,35.0,Y
1962403261,8729097993,ASKINS,ROLAND,V,III,Hip replacement,12,44.0,Y
1962403261,8729097993,ASKINS,ROLAND,V,III,Knee replacement,46,60.0,Y
1962449280,2769458603,HARASCHAK,MICHAEL,JOHN,IV,Colonoscopy,90,50.0,Y
1962449892,6406868173,PENICK,EDWARD,M,III,Cataract surgery,780,92.0,Y
1962455725,4082621255,CLARK,WILLIAM,C,JR.,Spinal fusion,43,75.0,Y
1962465146,1850303363,BINGAMAN,WILLIAM,E,JR.,Spinal fusion,33,68.0,Y
1962469734,5991794760,KRAUS,ROBERT,R,JR.,Spinal fusion,21,57.0,Y
1962475848,4688749427,WRIGHT,WILLIAM,P,JR.,Coronary angioplasty and stenting,69,83.0,Y
1962475848,4688749427,WRIGHT,WILLIAM,P,JR.,Pacemaker insertion or repair,90,93.0,Y
1962488809,8628037520,DOHERTY,JOHN,HENRY,JR.,Hip replacement,43,73.0,Y
1962488809,8628037520,DOHERTY,JOHN,HENRY,JR.,Knee replacement,84,79.0,Y
1962490375,4587673827,DUPAY,EDWARD,R,JR.,Hip replacement,22,57.0,Y
1962490375,4587673827,DUPAY,EDWARD,R,JR.,Knee replacement,25,44.0,Y
1962501932,8820084577,MOBLEY,LLOYD,W,III,Spinal fusion,34,69.0,Y
1962603084,4587719315,THOMASSON,THOMAS,JACKSON,III,Hip replacement,77,87.0,Y
1962603084,4587719315,THOMASSON,THOMAS,JACKSON,III,Knee replacement,177,95.0,Y
1962625798,5698814648,DELACROIX,SCOTT,E,JR.,Prostate resection,25,67.0,Y
1962636605,2961648902,BIGGERS,MARCUS,D,II,Knee replacement,49,62.0,Y
1962681551,143368266,ESCHETE,DENNIS,J,JR.,Hernia repair – groin (open),18,90.0,Y
1962763565,6305084252,DURGIN,CHESLEY,FOLSOM,III,Hip replacement,91,91.0,Y
1962763565,6305084252,DURGIN,CHESLEY,FOLSOM,III,Knee replacement,175,95.0,Y
1962840082,8426298530,PANCIO,STEVEN,IVES,II,Knee replacement,29,48.0,Y
1962842476,6103053483,WILSON,PHILIP,J,III,Cataract surgery,547,85.0,Y
1962882886,1456651975,WANNAMAKER,KENDALL,WHITFIELD,JR.,Cataract surgery,18,37.0,Y
1972503456,5395632673,MCKEE,JOHN,D,III,Colonoscopy,417,95.0,Y
1972503605,4880691229,GRAF,RAYMOND,HENRY,JR.,Coronary angioplasty and stenting,18,33.0,Y
1972503605,4880691229,GRAF,RAYMOND,HENRY,JR.,Pacemaker insertion or repair,14,66.0,Y
1972506228,941293419,NASSOUR,HERBERT,J,III,Mastectomy,16,66.0,Y
1972523918,3779529722,KELLER,THOMAS,A,JR.,Coronary angioplasty and stenting,54,74.0,Y
1972561405,9234254517,AMBROZE,WAYNE,LEE,JR.,Colonoscopy,126,59.0,Y
1972576304,5294705612,FLANAGAN,JAMES,A,JR.,Hip replacement,79,87.0,Y
1972576304,5294705612,FLANAGAN,JAMES,A,JR.,Knee replacement,17,36.0,Y
1972576833,3971564246,MCGEE,EDWIN,C,JR.,Coronary artery bypass graft (CABG),29,49.0,Y
1972578516,7012991284,HALEY,HENRY,MIFRED,JR.,Cataract surgery,1178,97.0,Y
1972583193,4486707171,METZGER,CLARK,S.,SR.,Spinal fusion,14,49.0,Y
1972584712,7911894399,BICKERSTAFF,CHARLES,A,JR.,Colonoscopy,48,38.0,Y
1972595247,9436045499,BENZ,ROBERT,J,JR.,Spinal fusion,84,92.0,Y
1972699627,9638135304,SUNGA,RUBEN,L,JR.,Pacemaker insertion or repair,21,71.0,Y
1972763977,1557526720,KIMBALL,RANDALL,M,II,Colonoscopy,53,40.0,Y
1972763977,1557526720,KIMBALL,RANDALL,M,II,Hernia repair (minimally invasive),17,76.0,Y
1972784452,42385346,CZERWEIN,JOHN,K,JR.,Spinal fusion,85,92.0,Y
1972823532,244471779,CHESNUT,CHARLES,H,III,Hernia repair – groin (open),11,79.0,Y
1972839983,5597907477,REINAUER,ROBERT,MARSHALL,JR.,Cataract surgery,90,52.0,Y
1982090221,1759766991,ALCANTAR,EDUARDO,CONTRERAS,JR.,Coronary artery bypass graft (CABG),33,53.0,Y
1982608964,1153371018,DAVENPORT,DONALD,D,JR.,Hernia repair (minimally invasive),27,88.0,Y
1982608964,1153371018,DAVENPORT,DONALD,D,JR.,Mastectomy,12,58.0,Y
1982613642,2264437771,RINKE,ALLAN,R,JR.,Cataract surgery,104,53.0,Y
1982628848,1658308457,PETERS,MICHAEL,J,II,Knee replacement,124,88.0,Y
1982639902,4981898418,QUARLES,JAMES,D,JR.,Prostate resection,23,63.0,Y
1982657367,547289720,NORTHWAY,ROBERT,O,III,Prostate resection,31,75.0,Y
1982670899,4284764630,GADDY,BURREL,C,JR.,Hip replacement,35,68.0,Y
1982670899,4284764630,GADDY,BURREL,C,JR.,Knee replacement,62,70.0,Y
1982693271,5395710941,DIAZ,JOSE,A,JR.,Hernia repair – groin (open),12,81.0,Y
1982696522,8729013529,CAULFIELD,WALTER,H,III,Mastectomy,41,86.0,Y
1982890711,9032366703,PARENT,RICHARD,J,JR.,Hernia repair (minimally invasive),28,89.0,Y
1982896056,7810020138,HARKINS,JAMES,PATRICK,JR.,Cataract surgery,653,89.0,Y
1992088652,2860787173,FLEMING,JOHN,F,III,Spinal fusion,41,74.0,Y
1992182612,6608113667,DORAN,JAMES,P,JR.,Knee replacement,12,31.0,Y
1992701668,4880659945,PALMER,GEORGE,J,III,Coronary artery bypass graft (CABG),135,99.0,Y
1992701668,4880659945,PALMER,GEORGE,J,III,Pacemaker insertion or repair,86,93.0,Y
1992706170,9638154537,BROOKS,FLEMING,G.,JR.,Hip replacement,11,42.0,Y
1992706170,9638154537,BROOKS,FLEMING,G.,JR.,Knee replacement,38,55.0,Y
1992708135,3678774510,HAGUEWOOD,BILLY,J,JR.,Cataract surgery,2512,99.0,Y
1992713259,2264440635,DIGIOIA,ANTHONY,MICHAEL,III,Hip replacement,49,76.0,Y
1992713259,2264440635,DIGIOIA,ANTHONY,MICHAEL,III,Knee replacement,119,88.0,Y
1992736565,5991771875,CICILIONI,ORLANDO,J,JR.,Mastectomy,33,83.0,Y
1992744718,244366151,OWEN,JOHN,S,JR.,Cataract surgery,29,41.0,Y
1992746580,2567552151,KOONSMAN,MARTIN,LEROY,JR.,Mastectomy,26,77.0,Y
1992756795,5193736684,VARGO,JOHN,J,II,Colonoscopy,104,54.0,Y
1992763155,5698707446,HYKES,DAVID,L,JR.,Colonoscopy,323,90.0,Y
1992770309,3173717477,WISNIEWSKI,RALPH,MICHAEL,II,Colonoscopy,331,90.0,Y
1992774590,5698714566,ARAGON,ANTONIO,V,II,Cataract surgery,25,40.0,Y
1992779946,8729120027,DARDEN,THOMAS,M,JR.,Knee replacement,26,45.0,Y
1992780126,1456447887,GILLIAM,JOHN,HUGH,III,Colonoscopy,86,49.0,Y
1992781702,8628060076,HALL,CALVIN,H,JR.,Colonoscopy,69,45.0,Y
1992782775,9436203973,THOMPSON,ROBERT,H,III,Prostate resection,27,70.0,Y
1992786818,2769506476,GATLIFF,ROBERT,D,JR.,Colonoscopy,188,72.0,Y
1992794846,2769454859,HOOPES,PHILLIP,C,JR.,Cataract surgery,561,86.0,Y
1992844781,2567522717,MUNDIS,GREGORY,M,JR.,Spinal fusion,133,97.0,Y
1992854681,3678716362,CARROLL,JAMES,E,JR.,Hernia repair (minimally invasive),27,88.0,Y
1992861629,3779570635,PEDROTTY,JOHN,R,JR.,Hip replacement,20,55.0,Y
1992868954,5890915805,FRASER,MICHAEL,ROBSON,JR.,Hip replacement,123,95.0,Y
1992868954,5890915805,FRASER,MICHAEL,ROBSON,JR.,Knee replacement,118,87.0,Y
1992879571,4385709450,MATTHEWS,CURTIS,JOSEPH,JR.,Prostate resection,13,40.0,Y
1992889059,1951446707,HERNDON,LEON,WALKER,JR.,Cataract surgery,246,67.0,Y
1992916928,7315084332,STEWART,DONALD,K,IV,Colonoscopy,98,52.0,Y
1992917504,7719037423,MARSTELLER,WILLIAM,FISH,IV,Colonoscopy,422,95.0,Y
1992921563,8426109372,HILL,KENNETH,L,JR.,Spinal fusion,25,61.0,Y
1992965214,4587811831,VENZARA,FRANK,X,III,Cataract surgery,13,35.0,Y
